Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToMergeOrClose
15018,aio: generate api list json,0,True,True,2017-03-13T23:52:59Z,2017-03-13T23:52:59Z,5,5,6,10,315,3688,4003,437251.0
15081,feat(aio): add google analytics,1292,True,True,2017-03-14T01:08:23Z,2017-03-14T01:08:23Z,24,7,13,12,283,13,296,245428.0
15023,feat(aio): add Kapunahele animations v2,912,True,True,2017-03-10T22:05:01Z,2017-03-10T22:05:01Z,1,6,5,4,87,39,126,152071.0
14952,fix(router): shouldn't stringify an array in query params,13,True,False,,2017-03-13T23:16:30Z,0,2,1,3,14,8,22,0
15043,refactor: move platform-browser/animations to animations/browser,879,True,False,,2017-03-13T22:07:49Z,0,6,11,59,220,94,314,0
9404,G3_MASTER: Fixes,0,True,True,2016-06-21T20:26:02Z,2016-06-21T20:26:02Z,0,3,1,7,605,618,1223,10943.0
15122,fix(aio): remove invalid brace from CSS,879,True,True,2017-03-13T20:36:23Z,2017-03-13T20:36:23Z,2,5,2,1,0,1,1,685.0
14361,build(aio): big move of docs related files,607,True,True,2017-02-09T19:58:37Z,2017-02-09T19:58:37Z,9,5,7,437,855,531,1386,92818.0
14866,aio: reimplement unit tests,0,True,False,,2017-03-05T21:33:20Z,11,4,2,0,0,0,0,0
14924,aio: ensure navigation data is only request once,879,True,False,,2017-03-05T21:30:28Z,6,4,2,22,675,504,1179,0
14928,aio: misc fixes,23,True,False,,2017-03-05T21:41:56Z,0,2,2,15,509,163,672,0
14940,aio: reimplement nav items,20,True,True,2017-03-07T06:27:33Z,2017-03-07T06:27:33Z,19,4,3,235,1682,1202,2884,118649.0
15036,feat(aio): hard code home link image element,12,True,True,2017-03-13T19:55:11Z,2017-03-13T19:55:11Z,1,5,5,6,18,16,34,357570.0
15099,fix(aio): upgrade to zone.js 0.7.8,931,True,True,2017-03-13T19:53:45Z,2017-03-13T19:53:45Z,3,6,4,4,12,10,22,80120.0
14889,aio: remove gulp tasks,85,True,True,2017-03-05T16:41:27Z,2017-03-05T16:41:27Z,13,4,3,23,614,502,1116,242520.0
14831,Aio working app,235,True,True,2017-03-02T08:21:08Z,2017-03-02T08:21:08Z,1,3,1,59,1630,2065,3695,62036.0
15030,ci: add wardbell and gkalpak to aio approvers,867,True,True,2017-03-13T16:34:41Z,2017-03-13T16:34:41Z,2,5,2,1,5,3,8,370045.0
14868,aio: upgrade to Angular 4.0.0-rc.2,222,True,False,,2017-03-05T21:32:24Z,0,2,3,0,0,0,0,0
15077,fix(core): ErrorHandler should not rethrow an error by default,0,True,True,2017-03-13T18:27:01Z,2017-03-13T18:27:01Z,0,3,1,1,1,3,4,241224.0
15012,ci(aio): aio-builds-setup improvements,745,True,True,2017-03-13T17:30:49Z,2017-03-13T17:30:49Z,20,5,25,24,822,235,1057,425355.0
14994,build: remove obsolete `ci-lite/` directory and files,774,True,True,2017-03-13T17:29:45Z,2017-03-13T17:29:45Z,2,5,2,2,0,0,0,506874.0
15049,feat(aio): enable deep-linking on deployed apps (until prerendering is done),1121,True,True,2017-03-13T16:35:16Z,2017-03-13T16:35:16Z,3,5,6,4,45,17,62,326702.0
14939,feat(platform-server): switch to a jsdom backend from parse5,1651,True,False,,2017-03-11T04:44:59Z,0,2,1,44,969,1134,2103,0
13534,fix(core): do not rethrow an error from ErrorHandler,492,True,True,2017-03-10T22:44:15Z,2017-03-10T22:44:15Z,1,5,8,1,1,8,9,7256831.0
13701,fix(compiler): don't throw when Symbol is used as DI token,13,True,True,2017-03-10T23:26:38Z,2017-03-10T23:26:38Z,9,6,8,2,40,1,41,6174048.0
15042,feat(aio): support @angular/service-worker using the CLI generated service worker manifest,0,True,True,2017-03-10T22:05:30Z,2017-03-10T22:05:30Z,1,5,2,4,38,1,39,98587.0
15072,ci: use angular-builds credentials for publishing artifacts,374,True,True,2017-03-10T22:03:40Z,2017-03-10T22:03:40Z,2,4,1,2,3,1,4,1911.0
15071,ci: skip root pullapproval for packages directory,385,True,True,2017-03-10T21:54:28Z,2017-03-10T21:54:28Z,1,3,1,1,1,0,1,3212.0
14747,[4.x only] fix(compiler): improve error msg for unexpected closing tags,12,True,True,2017-03-10T21:05:18Z,2017-03-10T21:05:18Z,7,4,2,2,28,7,35,1064778.0
14972,Standardize source dir,879,True,True,2017-03-10T19:54:00Z,2017-03-10T19:54:00Z,4,5,9,1139,1904,2807,4711,326878.0
14771,feat(forms): equalsTo validator accepts form control,1376,True,False,,2017-03-09T22:49:50Z,7,5,7,3,60,29,89,0
14438,refactor(forms): change interface AsyncValidatorFn,1089,True,False,,2017-03-10T15:59:12Z,0,4,5,4,41,11,52,0
12350,Fixes angular/universal/issues/597,1756,True,False,,2017-03-10T15:16:31Z,4,5,3,1,3,3,6,0
11315,feat(core): add type checking to @Pipe (#11126),1098,True,False,,2016-12-09T18:28:10Z,0,7,12,4,7,4,11,0
14365,fix(compiler): allow absolute style urls,90,True,False,,2017-02-09T23:19:18Z,1,4,2,2,4,4,8,0
13956,fix(platform-browser): createElement apply attrs before attaching element to dom,13,True,False,,2017-02-06T00:05:34Z,1,4,9,7,44,12,56,0
14546,fix(forms): FormControl should emit status event on construction,13,True,False,,2017-02-21T06:43:36Z,0,4,12,1,1,1,2,0
13509,[WIP] feat(router): introduce a service for document head management,65,True,False,,2017-03-09T14:37:43Z,0,3,6,4,121,4,125,0
14605,[WIP] feat(aio): add Kapunahele animations v1,951,True,False,,2017-03-09T03:53:02Z,0,2,2,4,75,36,111,0
13832,feat(forms): update validity on touched,1276,True,False,,2017-03-09T02:13:39Z,5,7,9,1,4,1,5,0
14878,fix(compiler): don’t throw for empty array literal in assignments,13,True,True,2017-03-07T01:01:46Z,2017-03-07T01:01:46Z,1,4,1,2,9,1,10,371599.0
14880,fix: throw for synthetic properties / listeners by default,71,True,True,2017-03-07T01:15:08Z,2017-03-07T01:15:08Z,2,4,1,7,85,9,94,370414.0
14891,refactor: remove old compiler options,131,True,True,2017-03-07T19:16:28Z,2017-03-07T19:16:28Z,4,5,1,10,12,41,53,423106.0
14882,fix(core): allow to use the `Renderer` outside of views.,12,True,True,2017-03-07T01:08:23Z,2017-03-07T01:08:23Z,2,4,1,2,33,11,44,369056.0
14999,tmp: refactor: rename `RendererV2` into `Renderer2`,37,True,False,,2017-03-08T17:29:46Z,0,3,2,37,218,223,441,0
14998,RendererV2 -> Renderer2 rename,132,True,True,2017-03-08T00:36:13Z,2017-03-08T00:36:13Z,2,4,1,40,230,235,465,4779.0
14989,Renderer rename2,48,True,False,,2017-03-07T19:39:32Z,4,3,1,53,301,290,591,0
14887,Rename `RendererV2` to `Renderer2`,0,True,False,,2017-03-07T23:17:41Z,1,3,2,56,313,302,615,0
14516,feat(aio): fill in NavMap from current doc inventory,1006,True,True,2017-02-18T06:50:16Z,2017-02-18T06:50:16Z,3,4,1,1,302,10,312,205542.0
14899,feat(aio): add API list page,988,True,True,2017-03-08T21:08:20Z,2017-03-08T21:08:20Z,53,7,6,11,4453,2,4455,468886.0
14330,ci(aio): add initial implementation for aio-builds setup,2067,True,True,2017-03-08T02:24:47Z,2017-03-08T02:24:47Z,79,6,28,65,7099,18,7117,2517948.0
13228,fix(forms): fix autocomplete/autofill problems in Safari,208,True,False,,2017-03-07T22:54:53Z,0,3,3,3,37,7,44,0
14242,fix(platform-browser): DomRenderer should set 'value' prop to empty string instead of null,13,True,False,,2017-03-07T22:53:51Z,0,2,1,2,54,1,55,0
14762,fix(router): do not finish bootstrap until all the routes are resolved,1125,True,True,2017-03-07T22:27:21Z,2017-03-07T22:27:21Z,8,5,2,13,468,158,626,726945.0
14289,fix(upgrade): populate upgraded component's view before creating the controller,1963,True,True,2017-03-07T17:32:52Z,2017-03-07T17:32:53Z,9,4,5,3,182,50,232,2749653.0
14646,fix(compiler): improve error message when a module imports itself,13,True,True,2017-03-07T01:00:26Z,2017-03-07T01:00:26Z,3,4,3,2,20,0,20,1070770.0
14956,docs(core): Typo in a comment,929,True,False,,2017-03-07T03:06:13Z,0,3,2,1,1,1,2,0
14973,ci: re-enable publishing master artifacts,364,True,True,2017-03-07T02:03:39Z,2017-03-07T02:03:39Z,1,3,3,1,1,1,2,1421.0
14954,fix(http): Request should use search if params are absent,228,True,False,,2017-03-06T14:54:42Z,0,2,1,5,13,12,25,0
14888,wip: jwt-debug,879,True,False,,2017-03-06T14:31:33Z,2,3,2,2,12,4,16,0
14702,ci(aio): correctly detect PRs and skip deploying to staging,1465,True,False,,2017-03-06T10:29:35Z,1,3,2,1,2,2,4,0
14499,build: check yarn version in `check-environment`,959,True,True,2017-02-23T04:55:26Z,2017-02-23T04:55:26Z,9,4,5,5,63,38,101,667225.0
14911,build: make build.sh work locally after the CI log cleanup,0,True,True,2017-03-05T16:03:39Z,2017-03-05T16:03:39Z,4,6,4,41,230,695,925,168243.0
8961,(fix) MockCOnnection.mockError also accepts a Response,781,True,False,,2016-06-09T22:57:03Z,0,12,14,2,18,5,23,0
14912,Angular.io docs,879,True,False,,2017-03-03T17:20:47Z,0,3,2,16,391,4,395,0
14902,62.patch,1008,True,False,,2017-03-03T17:03:57Z,0,4,2,8,2288,2,2290,0
14806,fix(compiler): fix identifier names of `EMPTY_MAP` / `EMPTY_ARRAY`,0,True,True,2017-02-28T22:16:26Z,2017-02-28T22:16:26Z,1,3,1,1,2,3,5,15170.0
14788,refactor: delete old code,12,True,True,2017-02-28T07:08:20Z,2017-02-28T07:08:20Z,7,4,2,151,1284,14865,16149,21362.0
14779,Fix and improve ViewDefs,0,True,True,2017-02-27T22:50:43Z,2017-02-27T22:50:43Z,9,4,1,29,428,517,945,4809.0
14823,fix(compiler): always apply bindings on elements before host bindings…,0,True,True,2017-03-01T20:17:43Z,2017-03-01T20:17:43Z,13,4,1,2,84,55,139,70344.0
14703,fix(animations): properly cache renderer instances,111,True,True,2017-02-24T20:10:20Z,2017-02-24T20:10:20Z,0,3,1,12,74,24,98,14406.0
14773,fix(compiler): quote `animation` in `RendererTypeV2` and skip if empty,0,True,True,2017-02-27T19:23:38Z,2017-02-27T19:23:38Z,1,5,2,1,7,3,10,3845.0
14776,WIP (aio) - add routing,879,True,False,,2017-03-02T14:07:22Z,18,4,2,30,248,154,402,0
14425,ci: clean up logging and error handling on travis,0,True,True,2017-03-02T08:22:25Z,2017-03-02T08:22:25Z,12,5,2,24,621,416,1037,1607812.0
14825,feat(platform-browser): add Title#setPrefix and Title#setSuffix,1017,True,False,,2017-03-02T02:47:49Z,0,6,15,3,39,3,42,0
14775,fix(animations): make animations work in AOT,0,True,True,2017-03-02T01:13:07Z,2017-03-02T01:13:07Z,2,4,1,13,119,60,179,193940.0
14820,build: fix secondary entry point es5 output and core Rx references,314,True,True,2017-03-01T23:59:09Z,2017-03-01T23:59:09Z,4,6,1,2,19,8,27,85430.0
14812,docs(changelog): fix npm command for Windows,13,True,True,2017-03-01T23:37:17Z,2017-03-01T23:37:17Z,0,3,1,1,2,1,3,100311.0
14841,ci: add NGBUILDS_IO_KEY to .travis.yaml for ngbuilds.io integration,0,True,True,2017-03-01T23:28:11Z,2017-03-01T23:28:11Z,3,4,1,2,8,1,9,11843.0
14772,fix(tsc-wrapped): validate metadata in static members of a class,442,True,True,2017-03-01T22:45:01Z,2017-03-01T22:45:01Z,1,4,1,2,28,2,30,190417.0
14634,fix(language-service): tolerate errors in decorators,465,True,True,2017-03-01T21:23:35Z,2017-03-01T21:23:35Z,5,5,1,8,88,38,126,676263.0
14721,test(language-service): test `@angular/language-service` can be loaded by `tsserver.js`,552,True,True,2017-03-01T21:22:47Z,2017-03-01T21:22:47Z,23,4,2,21,833,0,833,423654.0
14722,fix(packaging): add missing rxjs globals,41,True,False,,2017-03-01T19:19:54Z,0,3,3,3,12,5,17,0
14574,enable meta and title service tests in server environment,566,True,True,2017-03-01T19:19:22Z,2017-03-01T19:19:22Z,10,4,1,5,74,46,120,994836.0
14510,fix(platform-server): don't setup Testability and TestabilityRegistry…,1005,True,True,2017-03-01T19:16:57Z,2017-03-01T19:16:57Z,2,4,1,2,7,5,12,1210514.0
12907,fix(animations): only pass in same typed players as previous players into web-animations,0,True,True,2016-11-16T01:47:21Z,2016-11-16T01:47:21Z,2,3,1,2,26,1,27,4167.0
12223,docs(animations): update demo links for API animation doc examples,26,True,False,,2017-03-01T18:50:27Z,0,3,4,1,8,8,16,0
11486,fix(examples): support shared and local example CSS files,0,True,False,,2017-03-01T18:50:17Z,0,5,4,3,20,1,21,0
9154,feat(core): use the CSS parser to shim Shadow DOM CSS code,175,True,False,,2016-07-06T03:55:47Z,0,4,1,8,1404,565,1969,0
12899,fix(animations): stringify state values before running the animation,13,True,False,,2017-03-01T18:50:05Z,1,5,3,2,75,11,86,0
13763,fix(animations): silently exit an animation if the element is not apart of the DOM,0,True,True,2017-01-05T19:33:41Z,2017-01-05T19:33:41Z,2,4,1,5,52,39,91,158724.0
13328,wip: feat(animations): introduce query(),329,True,False,,2017-03-01T18:50:01Z,0,3,1,67,2675,649,3324,0
13148,fix(animations): blend in all previously transitioned styles into next animation if interrupted,0,True,True,2017-01-05T19:32:53Z,2017-01-05T19:32:53Z,1,4,1,4,80,44,124,3178735.0
13604,fix(animations): always recover from a failed animation step,125,True,True,2016-12-21T22:14:46Z,2016-12-21T22:14:46Z,0,4,2,4,61,9,70,70344.0
13602,fix(animations): always quote string map key values in AOT code,0,True,True,2016-12-21T02:17:59Z,2016-12-21T02:17:59Z,0,3,1,3,16,5,21,4660.0
13334,fix(animations): always cleanup players after they have finished internally,36,True,True,2016-12-09T18:45:11Z,2016-12-09T18:45:11Z,1,3,2,5,115,14,129,53405.0
13014,fix(animations): blend in all previously transitioned styles into next animation if interrupted,13,True,True,2016-11-21T23:46:59Z,2016-11-21T23:46:59Z,0,4,1,3,39,20,59,14468.0
12901,chore(animations): import AST and CompileMetadata with the `*` alias,0,True,False,,2017-03-01T18:49:50Z,6,4,2,11,138,124,262,0
13798,chore(animations): fix internal jscompiler issue and AOT quoting,0,True,False,,2017-01-13T21:13:55Z,0,3,3,2,6,3,9,0
13538,feat(animations): support function types in transitions,13,True,False,,2017-01-09T19:35:19Z,7,4,1,8,146,38,184,0
13600,AnimationTransitionEvent upgrades,0,True,False,,2017-01-09T19:35:19Z,3,3,1,6,170,39,209,0
13815,chore(ci): validate the message of each new commit during ci,0,True,False,,2017-01-23T18:51:55Z,2,3,2,3,122,1,123,0
14695,refactor(animations): make modules and bundles into plural Animations,0,True,True,2017-02-24T17:36:59Z,2017-02-24T17:36:59Z,3,4,1,7,14,14,28,33400.0
14711,fix(animations): avoid name collisions for triggers,0,True,False,,2017-02-24T19:44:04Z,2,3,3,12,77,23,100,0
14688,fix(animations): always destroy child animations when a container leaves,0,True,False,,2017-03-01T18:49:13Z,0,2,1,3,296,99,395,0
14690,refactor(animations): change NoOp -> Noop,0,True,True,2017-02-24T08:32:20Z,2017-02-24T08:32:20Z,1,3,1,11,22,23,45,29275.0
14687,fix(animations): microtasks should not be timeouts,0,True,True,2017-02-24T05:23:58Z,2017-02-24T05:23:58Z,2,4,1,2,25,2,27,25257.0
14678,refactor(animations): defer the noop engine's event deregistration,0,True,True,2017-02-23T21:02:46Z,2017-02-23T21:02:47Z,2,4,2,9,240,83,323,12055.0
14661,refactor(animations): introduce a NoopAnimationModule for testing,0,True,True,2017-02-23T16:51:00Z,2017-02-23T16:51:00Z,2,4,1,16,608,104,712,59245.0
14414,refactor(animations): do not inherit past styles into sub timelines,0,True,True,2017-02-16T20:10:33Z,2017-02-16T20:10:33Z,1,4,1,3,134,105,239,499337.0
14654,fix(compiler): improve error message for circular dependency between modules,13,True,False,,2017-02-23T15:21:33Z,3,3,1,2,41,2,43,0
14691,test: closure integration test for change detection,879,True,True,2017-03-01T16:05:23Z,2017-03-01T16:05:23Z,1,4,1,2,9,4,13,485362.0
14766,docs: changelog - fix else example,1359,True,True,2017-03-01T16:02:03Z,2017-03-01T16:02:03Z,1,4,1,1,1,1,2,178765.0
14801,fix(compilation): fix upgrade component Closure optimization.,640,True,True,2017-03-01T14:49:27Z,2017-03-01T14:49:27Z,1,6,4,1,2,1,3,87546.0
14785,fix(core): TestabilityRegistry should clean up itself on destroy,13,True,False,,2017-02-28T22:38:35Z,0,2,1,3,23,3,26,0
14804,DO NOT MERGE,4,True,False,,2017-02-28T16:39:57Z,0,2,1,1,1,1,2,0
14803,DO NOT MERGE,4,True,False,,2017-02-28T16:34:49Z,0,2,1,1,1,1,2,0
13444,fix(core): detectChanges() doesn't work on detached instance,0,True,False,,2016-12-14T18:36:35Z,1,4,3,1,1,2,3,0
14700,feat(aio): wire up doc fetching to get generated JSON files,942,True,False,,2017-02-28T07:27:11Z,0,2,1,4,19,37,56,0
14729,docs(changelog): fix animations module,13,True,True,2017-02-28T00:17:15Z,2017-02-28T00:17:15Z,1,3,1,1,2,2,4,228136.0
14625,fix(router): do not finish bootstrap until all the routes are resolve…,92,True,False,,2017-02-27T22:37:24Z,0,3,3,12,304,154,458,0
14740,docs: update version in changelog to reflect RC.1 (not 0),939,True,True,2017-02-27T19:26:16Z,2017-02-27T19:26:16Z,0,2,1,1,1,1,2,139045.0
14718,refactor(platform-browser): extract animations providers into separat…,81,True,True,2017-02-25T00:27:46Z,2017-02-25T00:27:46Z,1,3,1,7,66,66,132,5921.0
14723,fix(animations): ignore triggers that are registered multiple times,0,True,True,2017-02-25T00:28:15Z,2017-02-25T00:28:15Z,1,3,1,3,10,8,18,755.0
14764,"docs(changelog): typo -- missing ""of""",892,True,False,,2017-02-27T14:07:01Z,0,2,2,1,1,1,2,0
13105,feat(core): allow to bootstrap multiple components with different sel…,303,True,False,,2017-02-26T14:19:35Z,0,3,1,6,66,19,85,0
14742,docs(changelog): update rc.0 to rc.1,973,True,False,,2017-02-26T07:14:11Z,0,3,3,1,1,1,2,0
14726,fix: these are instructions to install rc.1,90,True,False,,2017-02-25T06:46:43Z,0,2,2,1,1,1,2,0
14717,build(language-service): fix tsconfig needed for language-service rollup,879,True,True,2017-02-24T23:16:24Z,2017-02-24T23:16:24Z,2,4,1,5,12,14,26,1649.0
14335,fix(compiler): check entry component metadata,812,True,False,,2017-02-09T23:19:19Z,5,4,2,3,72,12,84,0
14333,fix(compiler): improve error messages in aot compiler,673,True,False,,2017-02-09T23:19:18Z,2,4,2,1,4,2,6,0
14715,fix(core): fix directive instantiation,112,True,True,2017-02-24T21:03:55Z,2017-02-24T21:03:55Z,0,2,1,1,1,1,2,932.0
14712,fix(compiler-cli): fix flat module import on Windows,446,True,True,2017-02-24T19:52:18Z,2017-02-24T19:52:18Z,2,4,1,1,2,1,3,2932.0
14682,fix: small fixes for view engine,0,True,True,2017-02-23T20:57:08Z,2017-02-23T20:57:08Z,3,4,1,5,29,12,41,4904.0
14633,view engine fixes,0,True,True,2017-02-23T16:26:49Z,2017-02-23T16:26:49Z,7,4,3,26,951,835,1786,143950.0
14599,final change to enable the view engine,17,True,True,2017-02-23T21:59:17Z,2017-02-23T21:59:17Z,4,4,4,23,120,3857,3977,279158.0
13861,feat(i18n): Added MissingTranslationStrategy,3109,True,False,,2017-01-26T07:34:08Z,24,5,15,9,110,25,135,0
14584,Pr 14582 2,879,True,False,,2017-02-24T08:42:20Z,0,5,2,255,2752,2300,5052,0
12324,[DO NOT MERGE IN 2.x - 4.x only] refactor(hooks): change abstract classes for interfaces,12,True,True,2017-02-24T02:04:52Z,2017-02-24T02:04:52Z,0,6,19,2,24,24,48,11358094.0
14689,Lang service bundle,879,True,True,2017-02-24T06:53:18Z,2017-02-24T06:53:18Z,1,3,1,7,122,26,148,23626.0
14523,fix(common): do not reference deprecated classes in providers,548,True,True,2017-02-24T01:23:57Z,2017-02-24T01:23:57Z,4,4,2,5,27,87,114,693332.0
14660,build: resolve comments on flat modules PR,879,True,True,2017-02-24T00:39:45Z,2017-02-24T00:39:45Z,3,3,1,32,60,200,260,87615.0
14611,feat(aio): upgrade to CLI beta.32 and MD beta.2,646,True,True,2017-02-23T01:53:57Z,2017-02-23T01:53:57Z,21,5,3,18,651,684,1335,168297.0
14578,refactor(animations): support browser animation rendering,0,True,True,2017-02-22T23:14:49Z,2017-02-22T23:14:49Z,4,6,5,88,3429,1225,4654,362295.0
14665,test: fix flaky e2e inbox-app test due to net::ERR_SSL_PROTOCOL_ERROR from fetching google fonts,80,True,True,2017-02-23T06:00:02Z,2017-02-23T06:00:02Z,1,3,1,2,1695,2,1697,3080.0
14658,fix(compiler-cli): import shallow import to @angular/upgrade/static correctly,429,True,True,2017-02-23T01:23:09Z,2017-02-23T01:23:09Z,1,4,1,2,13,1,14,7236.0
14647,feat(core): add a PLATFORM_NAME token that provides the name of the current platform,1003,True,True,2017-02-23T00:49:47Z,2017-02-23T00:49:47Z,3,4,1,17,114,20,134,32656.0
14392,feat(aio): enhance unit test experience with karma-jasmine-html-reporter,1318,True,False,,2017-02-23T00:47:10Z,0,2,2,3,13,2,15,0
14632,fix: transition ids for better <style> management for ssr,1117,True,True,2017-02-23T00:06:22Z,2017-02-23T00:06:22Z,4,5,4,9,143,46,189,85742.0
14467,Es6 build,879,True,True,2017-02-22T04:48:56Z,2017-02-22T04:48:56Z,19,6,3,277,2766,2319,5085,706785.0
14629,Tsc wrapped accept incoming source maps,935,True,False,,2017-02-22T21:13:53Z,1,3,1,5,61,36,97,0
14630,fix(tsc-wrapped): use agreed on options names,532,True,True,2017-02-22T18:57:01Z,2017-02-22T18:57:01Z,2,4,1,14,59,66,125,73895.0
14582,WIP: Fix bundle import,12,True,False,,2017-02-22T17:37:04Z,0,5,4,255,2752,2300,5052,0
